gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
91,229,2017-03-06,18:08:16,21.107290,8.514497,15.448548,1,401.777416,18:08:16,348.0730285644531,-7.56805419921875,-15.454345703125,0.2773821353912354,34.05536907655296,-118.2842466107832,77.51981902204248,5,-0.5681204426595645,0.09155312518937928,-0.08078319792385946,-0.4829276798086568,0.008891426291513176,0.04312188546154722,7.271209716796875,-7.56805419921875,-15.454345703125,0.1338984132870039,-0.1088907980189419,0.02486913089137794,seonkim
91,230,2017-03-06,18:08:16,21.107290,8.514497,17.537473,1,401.777416,18:08:16,348.41748046875,-8.243194580078125,-15.60345458984375,0.2773821353912354,34.05536907655296,-118.2842466107832,77.51981902204248,5,-0.3557600830517044,-0.1084766090571601,0.138650312701786,-0.44857256359597797,-0.02281627753310142,0.06892948349082595,7.11871337890625,-8.243194580078125,-15.60345458984375,0.01196451751328999,0.1417858974874916,-0.09243272879836119,seonkim
91,231,2017-03-06,18:08:16,21.107290,8.514497,15.763852,1,401.777416,18:08:16,348.4972839355469,-7.942474365234375,-15.07879638671875,0.2773821353912354,34.05536907655296,-118.2842466107832,77.51981902204248,5,-0.5975863109956536,0.0592866629951941,-0.1188526642441074,-0.48882955311027215,-0.0006356581364543555,0.018198969801635233,7.19415283203125,-7.942474365234375,-15.07879638671875,-0.03450817614081074,-0.05537990223597974,0.0009608685213005891,seonkim
91,232,2017-03-06,18:08:16,21.107290,8.514497,16.746162,1,401.777416,18:08:16,348.8261108398438,-9.519744873046875,-16.34075927734375,0.2773821353912354,34.05536907655296,-118.2842466107832,77.51981902204248,5,-0.3497577693226617,-0.09908858751598719,0.06487602819079044,-0.4512584468239792,-0.02723332858529528,0.030809067077360874,7.939727783203125,-9.519744873046875,-16.34075927734375,0.008970591815822906,0.1322046428337136,-0.1064769088068941,seonkim
93,233,2017-03-06,18:08:17,24.411465,11.130343,15.884655,1,412.690321,18:08:17,349.0080871582031,-11.01931762695312,-16.1900634765625,0.2773821353912354,34.05546719760064,-118.2842486440495,77.36317286739316,5,-0.5621604514572607,0.03776371313938846,-0.05804510261780515,-0.48121931228467785,-0.009673974010091634,0.006804561183514728,7.483489990234375,-11.01931762695312,-16.1900634765625,-0.04784049318996542,-0.02340705545292444,0.03523788227949245,seonkim
93,234,2017-03-06,18:08:17,24.411465,11.130343,16.298199,1,412.690321,18:08:17,349.1705322265625,-7.092803955078125,0.65313720703125,0.2773821353912354,34.05546719760064,-118.2842486440495,77.36317286739316,5,-0.3840717680048716,-0.002882300321543366,0.02695830475836838,-0.4549742997294127,-0.007839161174125128,0.012249220202729644,0.803070068359375,-7.092803955078125,0.65313720703125,-0.1116626160814963,0.07795205668716434,-0.01942749383601904,seonkim
93,235,2017-03-06,18:08:17,24.411465,11.130343,14.689754,1,412.690321,18:08:17,349.0107421875,-7.691131591796875,1.78167724609375,0.2773821353912354,34.05546719760064,-118.2842486440495,77.36317286739316,5,-0.5695377403385843,-0.1099196626207672,-0.107840965493469,-0.4859243248633684,-0.03541684275090767,-0.02019388944791748,0.948974609375,-7.691131591796875,1.78167724609375,0.07871265549449097,0.03402108397743524,-0.0238829623397216,seonkim
93,236,2017-03-06,18:08:17,24.411465,11.130343,15.810562,1,412.690321,18:08:17,349.0480041503906,-6.641815185546875,1.4825439453125,0.2773821353912354,34.05546719760064,-118.2842486440495,77.36317286739316,5,-0.488929705570274,0.03745919049931551,0.07410917607302839,-0.4867362471303781,-0.015728929671795518,0.0052826695011045505,1.40362548828125,-6.641815185546875,1.4825439453125,0.04061320662370838,-0.02775919330633193,-0.003812048784339422,seonkim
93,237,2017-03-06,18:08:17,24.411465,11.130343,13.920507,1,412.690321,18:08:17,349.1120300292969,-5.743133544921875,0.65521240234375,0.2773821353912354,34.05546719760064,-118.2842486440495,77.36317286739316,5,-0.4181877522914409,-0.06601307613688395,-0.1266149454774443,-0.468217445435188,-0.02931350419800265,-0.030350290516404616,1.483428955078125,-5.743133544921875,0.65521240234375,0.03056909457247453,0.05329331552190266,-0.07800851570227402,seonkim
95,238,2017-03-06,18:08:18,24.472848,12.540313,15.904916,1,423.630666,18:08:18,349.5950317382812,-4.243896484375,0.124267578125,0.2773821353912354,34.05556556538519,-118.2842506818997,77.2267703785953,5,-0.6397839770392657,0.02402205905053931,0.1316826379414186,-0.5145672096973021,-0.014904570472736162,0.013423911634229756,1.415252685546875,-4.243896484375,0.124267578125,-0.0647052271090012,-0.08737991326215386,0.1219402873603301,seonkim
95,239,2017-03-06,18:08:18,24.472848,12.540313,11.921115,1,423.630666,18:08:18,349.3032836914062,-2.671295166015625,-1.14569091796875,0.2773821353912354,34.05556556538519,-118.2842506818997,77.2267703785953,5,-0.1595368278912234,-0.1001583663290791,-0.2661980899675892,-0.41865354664922894,-0.037936413008964096,-0.06211770907448399,2.47344970703125,-2.671295166015625,-1.14569091796875,-0.004944158563732106,0.15036846673249,-0.1599910003831643,seonkim
95,240,2017-03-06,18:08:18,24.472848,12.540313,15.554445,1,423.630666,18:08:18,348.9889831542969,0.026824951171875,-2.19976806640625,0.2773821353912354,34.05556556538519,-118.2842506818997,77.2267703785953,5,-0.9094014740385239,0.03552674600476496,0.2416107516739553,-0.5512321476965807,-0.018089884257690952,0.019936421318919213,3.01080322265625,0.026824951171875,-2.19976806640625,0.02672375627450913,-0.1375663850563701,0.08462753627555696,seonkim
95,241,2017-03-06,18:08:18,24.472848,12.540313,12.221326,1,423.630666,18:08:18,348.7479553222656,1.751617431640625,-2.58819580078125,0.2773821353912354,34.05556556538519,-118.2842506818997,77.2267703785953,5,0.03074160007217153,-0.09154743566210097,-0.2228192443776535,-0.39400832459063184,-0.03793489807847281,-0.045645529736045694,2.268310546875,1.751617431640625,-2.58819580078125,-0.07873183025433954,0.1696130014016206,-0.1002190128774259,seonkim
95,242,2017-03-06,18:08:18,24.472848,12.540313,14.668365,1,423.630666,18:08:18,348.6840209960938,1.975982666015625,-3.19415283203125,0.2773821353912354,34.05556556538519,-118.2842506818997,77.2267703785953,5,-0.9827089439712043,0.1028684611388596,0.1625246246273881,-0.553049453848977,0.00010400406648382321,0.010592930591514636,1.745086669921875,1.975982666015625,-3.19415283203125,0.01027687233050677,0.004268248279069995,-0.03397314707781382,seonkim
97,243,2017-03-06,18:08:19,24.105420,13.192102,11.725602,1,434.406756,18:08:19,348.4056701660156,2.05291748046875,-2.53826904296875,0.2773821353912354,34.05566245629493,-118.2842526896275,77.18693463352865,5,-0.01064556858997856,-0.1509464831890361,-0.1967955386294931,-0.40651567490294493,-0.040703223371833255,-0.04543435263909153,-0.130584716796875,2.05291748046875,-2.53826904296875,0.02117585909165606,0.008492820716262691,0.01436402565545138,seonkim
97,244,2017-03-06,18:08:19,24.105420,13.192102,12.840997,1,434.406756,18:08:19,347.9761962890625,1.38006591796875,-1.18896484375,0.2773821353912354,34.05566245629493,-118.2842526896275,77.18693463352865,5,-0.9000045595580818,0.09249703750685129,0.07374837002045004,-0.5398347625821386,-0.00471834547253331,-0.013236399764841214,-0.435302734375,1.38006591796875,-1.18896484375,0.02623613147891561,0.06712071421770308,-0.01382074079307521,seonkim
97,245,2017-03-06,18:08:19,24.105420,13.192102,9.678447,1,434.406756,18:08:19,347.50048828125,0.705291748046875,-0.95855712890625,0.2773821353912354,34.05566245629493,-118.2842526896275,77.18693463352865,5,-0.1607890482531952,-0.1409804880530412,-0.21144799590903,-0.4374332082728505,-0.04153040973359695,-0.0667844937281871,-0.138336181640625,0.705291748046875,-0.95855712890625,-0.045137650999644,-0.03730875634313807,0.1174485998658025,seonkim
97,246,2017-03-06,18:08:19,24.105420,13.192102,10.043255,1,434.406756,18:08:19,347.6535339355469,0.330535888671875,-0.80804443359375,0.2773821353912354,34.05566245629493,-118.2842526896275,77.18693463352865,5,-0.6670009771775931,0.1936518484274246,0.02370926321265829,-0.49945236708798035,0.022005538230603305,-0.04233704315501516,-0.21502685546875,0.330535888671875,-0.80804443359375,-0.07693659336351713,0.07792276191517347,-0.04551688513887128,seonkim
97,247,2017-03-06,18:08:19,24.105420,13.192102,5.846279,1,434.406756,18:08:19,347.7611389160156,-0.644317626953125,-0.73040771484375,0.2773821353912354,34.05566245629493,-118.2842526896275,77.18693463352865,5,-0.3852414179034475,-0.1661705136823384,-0.2804096869890487,-0.4685975697020223,-0.028831391119158563,-0.1066538467634844,-0.2940673828125,-0.644317626953125,-0.73040771484375,-0.1921646495124116,0.1462781176142373,-0.04800321233256926,seonkim
99,248,2017-03-06,18:08:20,23.788405,13.453648,4.324078,1,445.041128,18:08:20,347.5491027832031,-0.8682861328125,-0.055419921875,0.2773821353912354,34.05575807296879,-118.2842546711618,76.94171217803442,5,-0.4444906096290848,0.1849981034273858,-0.1020914257528249,-0.4620849246889766,0.02893597511396389,-0.10542128038628104,-0.371002197265625,-0.8682861328125,-0.055419921875,-0.1217725082116552,0.111047425869688,-0.1015825513555464,seonkim
99,249,2017-03-06,18:08:20,23.788405,13.453648,4.669772,1,445.041128,18:08:20,347.5403442382812,-1.0174560546875,0.23760986328125,0.2773821353912354,34.05575807296879,-118.2842546711618,76.94171217803442,5,-0.5486278849275736,-0.06778613488152221,0.02243495651738618,-0.48546504299119414,0.0028058962733510384,-0.07088012376022301,-1.12200927734375,-1.0174560546875,0.23760986328125,0.09193418504229836,-0.04064223507959024,0.05364112436026701,seonkim
99,250,2017-03-06,18:08:20,23.788405,13.453648,1.785699,1,445.041128,18:08:20,348.1936950683594,-1.6182861328125,-0.05206298828125,0.2773821353912354,34.05575807296879,-118.2842546711618,76.94171217803442,5,-0.2662690832526837,0.005554030182432487,-0.1928828060804913,-0.4262478928506691,0.0035483217199444913,-0.1038399062540461,-0.298980712890625,-1.6182861328125,-0.05206298828125,0.07145420994348001,0.2035696368806759,-0.1698311142948981,seonkim
99,251,2017-03-06,18:08:20,23.788405,13.453648,1.835402,1,445.041128,18:08:20,348.6827392578125,-2.218994140625,-0.4219970703125,0.2773821353912354,34.05575807296879,-118.2842546711618,76.94171217803442,5,-0.6624864261468034,-0.007635345914189239,0.00270219148806719,-0.4900692001040656,0.0005269844370754291,-0.0750568967231785,-0.0008544921875,-2.218994140625,-0.4219970703125,-0.07161746171830187,0.0277983417743561,0.002179797352229857,seonkim
101,252,2017-03-06,18:08:21,19.464527,12.424844,-1.720580,1,453.742552,18:08:21,348.7892456054688,-2.519256591796875,-0.4149169921875,0.2773821353912354,34.05583630996529,-118.2842562925362,76.56297455460916,5,-0.3294152926397519,-0.04679640156785468,-0.237676723315823,-0.44666754904112926,-0.012257722258955989,-0.11898965305067072,0.59796142578125,-2.519256591796875,-0.4149169921875,-0.09628259447017974,0.09392942533098572,-0.03715935300598462,seonkim
101,253,2017-03-06,18:08:21,19.464527,12.424844,-0.470014,1,453.742552,18:08:21,348.7296752929688,-1.993377685546875,0.1832275390625,0.2773821353912354,34.05583630996529,-118.2842562925362,76.56297455460916,5,-0.5868544836945357,0.1130472423681005,0.08275975899205318,-0.484539920260991,0.02159419231339975,-0.06448579614587731,0.59918212890625,-1.993377685546875,0.1832275390625,-0.008894159092537633,-0.01275627530537054,-0.04304121058953363,seonkim
101,254,2017-03-06,18:08:21,19.464527,12.424844,-2.512900,1,453.742552,18:08:21,348.7105712890625,-1.917755126953125,0.63372802734375,0.2773821353912354,34.05583630996529,-118.2842562925362,76.56297455460916,5,-0.3686723953389803,-0.1711623789711342,-0.1368037293819104,-0.45323758864911745,-0.030480192798196158,-0.08402293503931035,0.673797607421875,-1.917755126953125,0.63372802734375,0.1103265081626036,0.0244073387583582,-0.05760577227506797,seonkim
101,255,2017-03-06,18:08:21,19.464527,12.424844,-1.134167,1,453.742552,18:08:21,348.7043151855469,-1.09222412109375,1.16033935546875,0.2773821353912354,34.05583630996529,-118.2842562925362,76.56297455460916,5,-0.5567965287652302,0.2285609115818333,0.09130420361168809,-0.48121467961632874,0.03950137068015933,-0.03665721942306238,1.12628173828125,-1.09222412109375,1.16033935546875,-0.06584932111329925,0.0661673025474547,-0.01122948505242812,seonkim
101,256,2017-03-06,18:08:21,19.464527,12.424844,-2.514366,1,453.742552,18:08:21,348.9704284667969,-1.242950439453125,1.09857177734375,0.2773821353912354,34.05583630996529,-118.2842562925362,76.56297455460916,5,-0.304798956630824,-0.2852183702283374,-0.09262452787942553,-0.43355487617996774,-0.04822368444362136,-0.05177713546428519,2.40081787109375,-1.242950439453125,1.09857177734375,0.01659868412613687,0.1033956314256724,-0.06280213219403058,seonkim
103,257,2017-03-06,18:08:22,6.289691,8.317565,-2.053402,1,456.554297,18:08:22,348.5378112792969,-0.9449462890625,-0.0206298828125,0.2773821353912354,34.05586159116281,-118.2842568164051,76.39800890986773,5,-0.7033268130556959,0.1626810302758162,0.03011958241570173,-0.5064354407155903,0.008753534350851327,-0.02965222839710731,3.078643798828125,-0.9449462890625,-0.0206298828125,-0.04394934852125065,0.02769927218180515,0.1266655340824577,seonkim
103,258,2017-03-06,18:08:22,6.289691,8.317565,-3.969638,1,456.554297,18:08:22,347.8523559570312,-0.121002197265625,-0.8521728515625,0.2773821353912354,34.05586159116281,-118.2842568164051,76.39800890986773,5,-0.4183013394412799,0.009263342283015452,-0.1283603707561628,-0.48262546577861093,0.008891262130586903,-0.05631884621771655,2.708221435546875,-0.121002197265625,-0.8521728515625,-0.03917403437062957,-0.07353174190985082,0.07551366639308779,seonkim
103,259,2017-03-06,18:08:22,6.289691,8.317565,-2.563373,1,456.554297,18:08:22,348.1385498046875,-1.24420166015625,-0.03533935546875,0.2773821353912354,34.05586159116281,-118.2842568164051,76.39800890986773,5,-0.526055649971598,-0.1253414025859639,0.09313969012585903,-0.494358399821076,-0.027372526078672747,-0.01594169420725597,1.502471923828125,-1.24420166015625,-0.03533935546875,-0.02455248103776752,-0.2194969380960038,-0.05606460095223911,seonkim
103,260,2017-03-06,18:08:22,6.289691,8.317565,-3.804380,1,456.554297,18:08:22,347.1193237304688,-0.269805908203125,-0.56744384765625,0.2773821353912354,34.05586159116281,-118.2842568164051,76.39800890986773,5,-0.5000759160021242,0.1842595938703362,-0.08334506925780438,-0.4959030223338628,0.029801205757116565,-0.034151134678275706,1.132171630859375,-0.269805908203125,-0.56744384765625,-0.2497943902372902,0.1259547363875156,0.2286414343310089,seonkim
103,261,2017-03-06,18:08:22,6.289691,8.317565,-4.135285,1,456.554297,18:08:22,347.9713439941406,-1.095794677734375,-1.08587646484375,0.2773821353912354,34.05586159116281,-118.2842568164051,76.39800890986773,5,-0.4378055159301194,-0.05918385420986513,-0.02267162760938229,-0.480207620084639,0.00576133904326585,-0.031049874534389718,1.504638671875,-1.095794677734375,-1.08587646484375,0.0853982550950259,0.1055112465956313,-0.1951330088634139,seonkim
105,262,2017-03-06,18:08:23,22.404356,10.483209,-3.878962,1,466.569943,18:08:23,348.1654357910156,-1.168731689453125,0.03265380859375,0.2773821353912354,34.05595154213624,-118.2842521316526,76.76642591368758,5,-0.5386318960144549,0.01854867191387862,0.01647685254375656,-0.4959913011511817,0.009215916451532332,-0.018210233984300307,0.82769775390625,-1.168731689453125,0.03265380859375,-0.04023423880059011,-0.1236471073029619,0.1209567819697639,seonkim
105,263,2017-03-06,18:08:23,22.404356,10.483209,-5.248061,1,466.569943,18:08:23,348.7341003417969,-1.16943359375,-0.184814453125,0.2773821353912354,34.05595154213624,-118.2842521316526,76.76642591368758,5,-0.3875869454424593,-0.01034920023030326,-0.09188452617609966,-0.46670519106252717,0.003930278643940949,-0.038113801675161346,1.5780029296875,-1.16943359375,-0.184814453125,-0.1213733003642523,0.163276275903886,-0.110676713845949,seonkim
105,264,2017-03-06,18:08:23,22.404356,10.483209,-5.746306,1,466.569943,18:08:23,349.0244750976562,-1.0186767578125,0.18511962890625,0.2773821353912354,34.05595154213624,-118.2842521316526,76.76642591368758,5,-0.5277708701955366,-0.02060973102319581,-0.03382766911729156,-0.4832024636124702,-0.002699357407026203,-0.036955876339747534,1.1280517578125,-1.0186767578125,0.18511962890625,-0.1238596275579503,-0.01052614420853819,0.04039615899486693,seonkim
105,265,2017-03-06,18:08:23,22.404356,10.483209,-5.746306,1,466.569943,18:08:23,349.1509399414062,-2.143768310546875,0.11395263671875,0.2773821353912354,34.05595154213624,-118.2842521316526,76.76642591368758,5,-0.4580887973904233,0.02389085997165748,-0.03197117445459385,-0.4764178506797132,0.0044841549928424955,-0.03560922816114498,1.1236572265625,-2.143768310546875,0.11395263671875,0.03834898706492301,0.03837242288251571,-0.09725384931973163,seonkim
105,266,2017-03-06,18:08:23,22.404356,10.483209,21.263929,1,466.569943,18:08:23,349.2807312011719,-2.369232177734375,-0.107177734375,0.2773821353912354,34.05595154213624,-118.2842521316526,76.76642591368758,5,-0.4512454729736191,-0.137695926806523,-0.07663976135024053,-0.46961737647483265,-0.03392667730967435,-0.046693881578584735,1.423095703125,-2.369232177734375,-0.107177734375,0.09075413836328425,-0.0128758512383151,-0.04978087236019715,seonkim
107,267,2017-03-06,18:08:24,1.116351,5.885701,21.079601,1,467.068997,18:08:24,349.4282531738281,-2.368316650390625,0.1829833984375,0.2773821353912354,34.05595597197207,-118.2842514108089,76.80600405694604,5,-0.5259042208081178,0.08249414418446444,-0.01289982513634602,-0.4848236171181218,-0.0024748691918331234,-0.03756420730637305,0.447662353515625,-2.368316650390625,0.1829833984375,-0.03479393332577624,0.008583101877216377,-0.02619937985587252,seonkim
107,268,2017-03-06,18:08:24,1.116351,5.885701,19.759989,1,467.068997,18:08:24,349.4883728027344,-2.14288330078125,0.48297119140625,0.2773821353912354,34.05595597197207,-118.2842514108089,76.80600405694604,5,-0.3825211622101939,-0.125331155547268,-0.08858546987728858,-0.4571859734350265,-0.03566525811823517,-0.051347918327440005,0.52313232421875,-2.14288330078125,0.48297119140625,-0.03820943742380286,0.006450176160171915,-0.01559440607906799,seonkim
107,269,2017-03-06,18:08:24,1.116351,5.885701,19.633313,1,467.068997,18:08:24,349.42529296875,-2.441864013671875,1.31353759765625,0.2773821353912354,34.05595597197207,-118.2842514108089,76.80600405694604,5,-0.5819882782295754,0.0557240653831662,-0.009056341270596527,-0.49090209133117196,-0.010975864675584507,-0.0399225860756855,0.970672607421875,-2.441864013671875,1.31353759765625,-0.06377205546303744,-0.02871233866047129,0.02741378131294865,seonkim
107,270,2017-03-06,18:08:24,1.116351,5.885701,17.954677,1,467.068997,18:08:24,349.4461669921875,-1.915924072265625,1.67919921875,0.2773821353912354,34.05595597197207,-118.2842514108089,76.80600405694604,5,-0.368355324984007,-0.08166868765344333,-0.1125203743994319,-0.4577953211577026,-0.03007396993779545,-0.05953532955948818,0.22222900390625,-1.915924072265625,1.67919921875,-0.02634398950306382,0.04799948390704315,-0.0106912601961231,seonkim
109,271,2017-03-06,18:08:25,0.223122,3.195426,17.932152,1,467.168741,18:08:25,349.3060913085938,-1.61590576171875,2.06365966796875,0.2773821353912354,34.0559559357024,-118.2842505144691,76.94958436773096,5,-0.5606112499948624,0.059384387247474,-0.0021130106967613,-0.48557168301241405,-0.005906239040362728,-0.04402233341864833,1.272857666015625,-1.61590576171875,2.06365966796875,-0.01345029508544519,0.04265665012812618,-0.01478507142379291,seonkim
109,272,2017-03-06,18:08:25,0.223122,3.195426,16.191504,1,467.168741,18:08:25,349.3113098144531,-2.215576171875,2.36798095703125,0.2773821353912354,34.0559559357024,-118.2842505144691,76.94958436773096,5,-0.3722549897507175,-0.0846471203977266,-0.1166545037518211,-0.45495847441901327,-0.027178577267302585,-0.06364436541587418,1.4949951171875,-2.215576171875,2.36798095703125,-0.04796379754843609,0.02777224279567332,-0.00380326035274216,seonkim
109,273,2017-03-06,18:08:25,0.223122,3.195426,16.763874,1,467.168741,18:08:25,349.1036071777344,-1.465240478515625,2.6676025390625,0.2773821353912354,34.0559559357024,-118.2842505144691,76.94958436773096,5,-0.5580491225056042,0.06328720572123518,0.03754673159929524,-0.48280905338547925,-0.0027386840311171452,-0.03630696197112014,1.7225341796875,-1.465240478515625,2.6676025390625,0.03165566429722687,0.02342330073557392,-0.02805027681347759,seonkim
109,274,2017-03-06,18:08:25,0.223122,3.195426,15.904026,1,467.168741,18:08:25,348.9635314941406,-1.839508056640625,3.14385986328125,0.2773821353912354,34.0559559357024,-118.2842505144691,76.94958436773096,5,-0.3881564855457373,-0.1031559949147367,-0.05793451449405322,-0.4572380742139709,-0.02986704434577286,-0.04214977963277072,1.636505126953125,-1.839508056640625,3.14385986328125,0.007392136237732942,-0.03198216784687058,-0.00232041225778604,seonkim
109,275,2017-03-06,18:08:25,0.223122,3.195426,16.674712,1,467.168741,18:08:25,349.0264892578125,-1.314666748046875,2.91259765625,0.2773821353912354,34.0559559357024,-118.2842505144691,76.94958436773096,5,-0.5497527909385238,0.0428251366342005,0.0507677720290229,-0.4822314996266542,-0.0102288000995354,-0.01704752585943292,1.18896484375,-1.314666748046875,2.91259765625,-0.002436792397422503,0.02879809244757184,-0.03502988939835726,seonkim
111,276,2017-03-06,18:08:26,0.000000,1.702114,15.711362,1,481.666780,18:08:26,349.4070129394531,-1.1639404296875,3.36126708984375,0.2773821353912354,34.05608631918795,-118.2842508790054,77.53052073892391,5,-0.3999078519248598,-0.0904118246309367,-0.0648346715839331,-0.4599912548160818,-0.03189074226334975,-0.029957520124522047,1.113861083984375,-1.1639404296875,3.36126708984375,-0.01780802557714185,0.02880608193084208,-0.01393285987496755,seonkim
111,277,2017-03-06,18:08:26,0.000000,1.702114,16.615369,1,481.666780,18:08:26,349.4648742675781,-1.08935546875,3.29205322265625,0.2773821353912354,34.05608631918795,-118.2842508790054,77.53052073892391,5,-0.5142513292637199,0.05875253914049927,0.05965583089038354,-0.474649950984729,-0.007402896727670603,-0.0057479166812113465,1.714263916015625,-1.08935546875,3.29205322265625,-0.0112694324687793,0.02453863260009911,-0.02133804560204188,seonkim
111,278,2017-03-06,18:08:26,0.000000,1.702114,15.683847,1,481.666780,18:08:26,349.5283508300781,-1.76434326171875,2.986083984375,0.2773821353912354,34.05608631918795,-118.2842508790054,77.53052073892391,5,-0.4494098266118709,-0.1178751489959806,-0.06271276977400145,-0.46783117459698853,-0.037247661917405694,-0.021137325602584137,0.887054443359375,-1.76434326171875,2.986083984375,-0.03669276718300274,-0.001029045445206618,0.01642371444251866,seonkim
111,279,2017-03-06,18:08:26,0.000000,1.702114,16.223233,1,481.666780,18:08:26,349.4842529296875,-1.765045166015625,2.6141357421875,0.2773821353912354,34.05608631918795,-118.2842508790054,77.53052073892391,5,-0.5118733191352537,0.07782530499482003,0.0353477427966013,-0.4797294335281496,-0.006159985087567939,-0.005877533496549582,1.187591552734375,-1.765045166015625,2.6141357421875,-0.01307265884287196,0.03414145885870683,-0.03730795739481104,seonkim
111,280,2017-03-06,18:08:26,0.000000,1.702114,15.403783,1,481.666780,18:08:26,349.4617919921875,-1.6904296875,2.388916015625,0.2773821353912354,34.05608631918795,-118.2842508790054,77.53052073892391,5,-0.4233289053563967,-0.1201266978351818,-0.05524131324350368,-0.464492480489709,-0.036948800482926925,-0.019213465236652807,1.188201904296875,-1.6904296875,2.388916015625,-0.02609471762503241,0.01390463036741271,-0.03240134940244905,seonkim
113,281,2017-03-06,18:08:27,6.296510,2.607709,16.400134,1,484.481573,18:08:27,349.3951416015625,-1.540557861328125,2.00439453125,0.2773821353912354,34.05611162906473,-118.2842504199652,77.83307155248445,5,-0.5333136775620555,0.09628999240713236,0.06581215262227831,-0.48308495438724586,-0.0009535129213981766,0.003756733596161896,0.2894287109375,-1.540557861328125,2.00439453125,-0.004539890710258078,-0.001067394964903759,0.01380156603322664,seonkim
113,282,2017-03-06,18:08:27,6.296510,2.607709,16.556164,1,484.481573,18:08:27,349.2640380859375,-1.090057373046875,1.9923095703125,0.2773821353912354,34.05611162906473,-118.2842504199652,77.83307155248445,5,-0.3985806174402438,-0.1103502631859504,0.009790669085262022,-0.4602555828309189,-0.030507724563937706,0.0053868387505750515,-0.758758544921875,-1.090057373046875,1.9923095703125,0.00712289065152593,0.04050668018010521,-0.02832697925073683,seonkim
113,283,2017-03-06,18:08:27,6.296510,2.607709,17.986764,1,484.481573,18:08:27,349.1822509765625,-1.2403564453125,1.76715087890625,0.2773821353912354,34.05611162906473,-118.2842504199652,77.83307155248445,5,-0.5418130277998743,0.07574956303923035,0.09476200622170168,-0.48228883321366184,-0.0018016582613101899,0.029532095429968264,-0.834014892578125,-1.2403564453125,1.76715087890625,-0.04097805969304924,0.002173139449504658,0.01744636830110909,seonkim
113,284,2017-03-06,18:08:27,6.296510,2.607709,18.506319,1,484.481573,18:08:27,349.0925903320312,-1.23968505859375,2.21710205078125,0.2773821353912354,34.05611162906473,-118.2842504199652,77.83307155248445,5,-0.4232859385543318,-0.130013901168901,0.03402571783796848,-0.4663488347030357,-0.03643899212079178,0.030746075437295132,-0.834686279296875,-1.23968505859375,2.21710205078125,0.09854122139067593,-0.0075487301098296,-0.06454996481744958,seonkim
113,285,2017-03-06,18:08:27,6.296510,2.607709,20.248944,1,484.481573,18:08:27,349.0807189941406,-1.688568115234375,2.891357421875,0.2773821353912354,34.05611162906473,-118.2842504199652,77.83307155248445,5,-0.5085644448518827,0.05397845343482345,0.1155636825591096,-0.47775364402269827,-0.012012157542376296,0.053660078877341776,-1.0625,-1.688568115234375,2.891357421875,-0.0924329951144702,0.0192850147176998,0.02629978102896851,seonkim
115,286,2017-03-06,18:08:28,6.603764,3.173102,20.568632,1,487.433720,18:08:28,349.0915222167969,-1.388336181640625,2.9630126953125,0.2773821353912354,34.05613817399159,-118.2842499380058,78.01482655120424,5,-0.4587302930903369,-0.08841978045462236,0.02070124282570758,-0.47261436759770664,-0.032654151506465605,0.04475604458193376,-1.286407470703125,-1.388336181640625,2.9630126953125,0.02106800106750785,0.04475309053823656,-0.02910009491518683,seonkim
115,287,2017-03-06,18:08:28,6.603764,3.173102,21.971210,1,487.433720,18:08:28,349.1270141601562,-0.712127685546875,3.78643798828125,0.2773821353912354,34.05613817399159,-118.2842499380058,78.01482655120424,5,-0.4929517572147906,0.04704453824900387,0.09289384483576943,-0.4781086397360157,-0.011123055390994691,0.05776077034634379,-1.2099609375,-0.712127685546875,3.78643798828125,0.03890931615827568,0.01914493244436163,-0.01620373733647812,seonkim
115,288,2017-03-06,18:08:28,6.603764,3.173102,22.502389,1,487.433720,18:08:28,349.1700439453125,-1.23773193359375,3.41400146484375,0.2773821353912354,34.05613817399159,-118.2842499380058,78.01482655120424,5,-0.4392184795418448,-0.08274230610379099,0.03480069101499501,-0.46760222137887714,-0.03047144086064917,0.05155796228991421,-1.136444091796875,-1.23773193359375,3.41400146484375,0.07287607164947331,0.03191345829074654,-0.05607472096438142,seonkim
115,289,2017-03-06,18:08:28,6.603764,3.173102,23.748407,1,487.433720,18:08:28,349.1583862304688,-0.3375244140625,3.63818359375,0.2773821353912354,34.05613817399159,-118.2842499380058,78.01482655120424,5,-0.5265524284709334,0.006380306938724392,0.08245653873103573,-0.4835279860159159,-0.020515712274321272,0.05990540465347398,-0.908233642578125,-0.3375244140625,3.63818359375,0.01613342988370002,-0.007477357392615477,-0.006193713747197284,seonkim
115,290,2017-03-06,18:08:28,6.603764,3.173102,24.334385,1,487.433720,18:08:28,349.3157348632812,-0.113616943359375,2.964599609375,0.2773821353912354,34.05613817399159,-118.2842499380058,78.01482655120424,5,-0.4153774115441287,-0.0472019320065707,0.03845391006394283,-0.4651166849797416,-0.027725160306360054,0.05411015013618121,-0.68133544921875,-0.113616943359375,2.964599609375,-0.01894279851762461,0.04268967332564316,-0.06511934865850852,seonkim
